일시,예측_발전량_1,예측_발전량_2,예측총발전량
2020-01-11 08:00:00,7.7399163,10.355482,18.095398
2020-01-11 09:00:00,17.778591,22.488518,40.26711
2020-01-11 10:00:00,28.487917,35.000565,63.48848
2020-01-11 11:00:00,31.244678,37.217747,68.462425
2020-01-11 12:00:00,31.773409,37.689335,69.462746
2020-01-11 13:00:00,28.20834,33.510128,61.718468
2020-01-11 14:00:00,21.1762,25.952023,47.128223
2020-01-11 15:00:00,11.964202,16.486721,28.450924
2020-01-11 16:00:00,5.4238167,8.095779,13.519596
2020-01-11 17:00:00,3.0114155,3.9032807,6.914696
2020-01-12 07:00:00,3.2497232,3.9684188,7.218142
2020-01-12 08:00:00,6.518373,8.658675,15.177048
2020-01-12 09:00:00,13.139573,17.101068,30.240643
2020-01-12 10:00:00,23.1881,27.063555,50.251656
2020-01-12 11:00:00,28.182375,31.944674,60.12705
2020-01-12 12:00:00,28.382183,32.82945,61.21163
2020-01-12 13:00:00,27.451023,31.089972,58.540993
2020-01-12 14:00:00,19.99204,21.02112,41.01316
2020-01-12 15:00:00,12.420196,11.523489,23.943684
2020-01-12 16:00:00,6.158321,6.2520123,12.410334
2020-01-12 17:00:00,4.5510283,6.394334,10.945362
2020-01-13 07:00:00,5.215265,7.6230345,12.838299
2020-01-13 08:00:00,5.870376,10.355848,16.226225
2020-01-13 09:00:00,16.064173,22.25212,38.31629
2020-01-13 10:00:00,26.778803,33.97502,60.753822
2020-01-13 11:00:00,29.443548,35.737957,65.1815
2020-01-13 12:00:00,29.255058,34.794373,64.04943
2020-01-13 13:00:00,24.51737,29.28347,53.800842
2020-01-13 14:00:00,17.089285,19.7017,36.790985
2020-01-13 15:00:00,8.261887,10.856416,19.118301
2020-01-13 16:00:00,3.6121378,5.5066466,9.118784
2020-01-13 17:00:00,3.4091098,3.1534352,6.562545
2020-01-14 07:00:00,4.4287596,3.4160025,7.844762
2020-01-14 08:00:00,7.99522,10.254569,18.24979
2020-01-14 09:00:00,16.463747,20.973675,37.437424
2020-01-14 10:00:00,29.653885,37.28533,66.93922
2020-01-14 11:00:00,32.515385,40.3409,72.856285
2020-01-14 12:00:00,33.82021,41.067253,74.88747
2020-01-14 13:00:00,33.720604,38.36235,72.082954
2020-01-14 14:00:00,29.369448,31.27147,60.640915
2020-01-14 15:00:00,18.41538,20.755394,39.170776
2020-01-14 16:00:00,7.539398,11.069341,18.608738
2020-01-14 17:00:00,4.667035,6.2783403,10.945375
2020-01-15 07:00:00,4.10393,4.518011,8.621941
2020-01-15 08:00:00,8.280456,11.143963,19.42442
2020-01-15 09:00:00,18.206686,25.880392,44.08708
2020-01-15 10:00:00,28.034718,34.82247,62.85719
2020-01-15 11:00:00,30.1045,35.540237,65.64474
2020-01-15 12:00:00,30.86464,36.2258,67.09044
2020-01-15 13:00:00,28.406961,33.072796,61.47976
2020-01-15 14:00:00,22.386307,24.837719,47.224026
2020-01-15 15:00:00,12.503751,15.835645,28.339396
2020-01-15 16:00:00,4.922077,8.162964,13.085041
2020-01-15 17:00:00,3.2496853,3.3186135,6.568299
2020-01-16 07:00:00,3.9684324,3.4961405,7.464573
2020-01-16 08:00:00,3.5780373,5.1944394,8.772476
2020-01-16 09:00:00,9.807595,11.209519,21.017115
2020-01-16 10:00:00,15.473955,18.7193,34.193253
2020-01-16 11:00:00,25.605614,30.684853,56.290466
2020-01-16 12:00:00,26.527775,33.32955,59.857327
2020-01-16 13:00:00,24.178001,30.5857,54.763702
2020-01-16 14:00:00,20.863659,24.3296,45.19326
2020-01-16 15:00:00,12.034851,15.175931,27.210781
2020-01-16 16:00:00,5.113835,7.6790414,12.792876
2020-01-16 17:00:00,3.3890116,4.632597,8.021608
2020-01-17 07:00:00,4.611511,2.6081994,7.2197104
2020-01-17 08:00:00,4.857174,6.314163,11.171337
2020-01-17 09:00:00,9.475901,14.215593,23.691494
2020-01-17 10:00:00,10.281245,13.099194,23.38044
2020-01-17 11:00:00,11.260285,13.490548,24.750834
2020-01-17 12:00:00,10.497228,13.110654,23.607882
2020-01-17 13:00:00,10.529876,12.986905,23.51678
2020-01-17 14:00:00,8.218503,9.674325,17.892828
2020-01-17 15:00:00,6.0622168,6.6443944,12.706612
2020-01-17 16:00:00,5.6767526,6.3818517,12.058604
2020-01-17 17:00:00,3.6558843,4.226411,7.882295
2020-01-18 07:00:00,4.2583084,7.065878,11.324186
2020-01-18 08:00:00,4.102979,5.8764334,9.979412
2020-01-18 09:00:00,4.8351564,6.4638987,11.299055
2020-01-18 10:00:00,4.868067,7.2522097,12.120276
2020-01-18 11:00:00,4.8836927,7.926659,12.810352
2020-01-18 12:00:00,5.171745,9.095092,14.266836
2020-01-18 13:00:00,5.4961977,9.780908,15.277105
2020-01-18 14:00:00,4.9118648,8.791571,13.703436
2020-01-18 15:00:00,7.206215,9.065403,16.271618
2020-01-18 16:00:00,17.147013,19.108576,36.25559
2020-01-18 17:00:00,10.638266,8.414121,19.052387
2020-01-19 07:00:00,5.374005,3.3221886,8.696194
2020-01-19 08:00:00,9.716722,8.527478,18.2442
2020-01-19 09:00:00,10.197825,10.161411,20.359238
2020-01-19 10:00:00,11.996375,13.130188,25.126564
2020-01-19 11:00:00,20.813261,24.371056,45.18432
2020-01-19 12:00:00,24.137707,31.162195,55.299904
2020-01-19 13:00:00,23.384235,28.184732,51.56897
2020-01-19 14:00:00,21.573677,23.850515,45.424194
2020-01-19 15:00:00,17.762732,18.294611,36.057343
2020-01-19 16:00:00,13.285911,13.636442,26.922352
2020-01-19 17:00:00,10.342476,8.615824,18.9583
2020-01-20 07:00:00,6.4930096,5.2627006,11.755711
2020-01-20 08:00:00,7.2445216,8.49145,15.735971
2020-01-20 09:00:00,15.862226,18.251719,34.113945
2020-01-20 10:00:00,28.002151,31.237026,59.239178
2020-01-20 11:00:00,34.97865,37.74494,72.72359
2020-01-20 12:00:00,33.758015,36.46778,70.2258
2020-01-20 13:00:00,38.3467,36.730247,75.07695
2020-01-20 14:00:00,34.078682,31.623262,65.70194
2020-01-20 15:00:00,21.499672,23.2245,44.724174
2020-01-20 16:00:00,10.482299,12.1643715,22.646671
2020-01-20 17:00:00,6.1545587,5.903797,12.058355
2020-01-21 07:00:00,4.1172853,3.6522582,7.7695436
2020-01-21 08:00:00,7.471206,9.556808,17.028015
2020-01-21 09:00:00,17.840725,24.372362,42.21309
2020-01-21 10:00:00,28.967375,35.68282,64.65019
2020-01-21 11:00:00,31.783228,37.23653,69.01976
2020-01-21 12:00:00,32.4064,37.190063,69.596466
2020-01-21 13:00:00,30.044975,34.4381,64.48308
2020-01-21 14:00:00,24.537598,27.539198,52.076797
2020-01-21 15:00:00,13.404869,16.286747,29.691616
2020-01-21 16:00:00,6.1837826,9.812295,15.996078
2020-01-21 17:00:00,3.5601268,5.67273,9.232857
2020-01-22 07:00:00,5.1327615,5.354449,10.48721
2020-01-22 08:00:00,3.4045873,5.4905434,8.89513
2020-01-22 09:00:00,8.980675,10.758312,19.738987
2020-01-22 10:00:00,11.684708,13.6537485,25.338455
2020-01-22 11:00:00,12.246378,15.694999,27.941376
2020-01-22 12:00:00,12.5888405,16.970232,29.559072
2020-01-22 13:00:00,11.59538,16.362694,27.958073
2020-01-22 14:00:00,10.590656,15.159212,25.749868
2020-01-22 15:00:00,8.898987,12.935782,21.83477
2020-01-22 16:00:00,7.2172623,9.665643,16.882904
2020-01-22 17:00:00,5.7877407,7.2413363,13.029078
2020-01-23 07:00:00,7.6016326,8.383359,15.984991
2020-01-23 08:00:00,6.0707498,7.687659,13.758409
2020-01-23 09:00:00,8.112559,10.671305,18.783863
2020-01-23 10:00:00,10.559353,14.323409,24.882763
2020-01-23 11:00:00,14.054213,17.798176,31.852388
2020-01-23 12:00:00,25.38342,28.961935,54.345356
2020-01-23 13:00:00,24.864166,25.202202,50.06637
2020-01-23 14:00:00,20.427013,18.131134,38.558147
2020-01-23 15:00:00,15.112934,11.72692,26.839855
2020-01-23 16:00:00,10.018503,7.5619183,17.580421
2020-01-23 17:00:00,6.547696,5.3820705,11.929767
2020-01-24 07:00:00,3.8472981,4.9341173,8.781416
2020-01-24 08:00:00,4.3387895,7.8970156,12.2358055
2020-01-24 09:00:00,11.963124,17.873516,29.83664
2020-01-24 10:00:00,25.798328,31.607584,57.405914
2020-01-24 11:00:00,22.52389,25.889456,48.413345
2020-01-24 12:00:00,12.149624,14.693566,26.84319
2020-01-24 13:00:00,10.217554,12.539913,22.757467
2020-01-24 14:00:00,7.787531,10.773236,18.560768
2020-01-24 15:00:00,5.92846,8.719725,14.648185
2020-01-24 16:00:00,4.0837665,6.5928836,10.67665
2020-01-24 17:00:00,2.8644712,4.953343,7.817814
2020-01-25 07:00:00,2.5542817,4.5414805,7.0957623
2020-01-25 08:00:00,3.7085233,5.523648,9.232171
2020-01-25 09:00:00,5.4102182,7.422926,12.833144
2020-01-25 10:00:00,5.56522,8.873391,14.438611
2020-01-25 11:00:00,12.627361,16.906565,29.533926
2020-01-25 12:00:00,25.653675,34.804996,60.45867
2020-01-25 13:00:00,26.832832,36.567978,63.40081
2020-01-25 14:00:00,20.442753,26.117033,46.559784
2020-01-25 15:00:00,15.888994,17.37074,33.259735
2020-01-25 16:00:00,14.664248,12.76971,27.433958
2020-01-25 17:00:00,8.795196,8.75364,17.548836
2020-01-26 07:00:00,5.2972617,6.425777,11.723039
2020-01-26 08:00:00,3.9000247,5.6320148,9.53204
2020-01-26 09:00:00,5.1078777,6.4789996,11.586878
2020-01-26 10:00:00,9.293389,11.536552,20.82994
2020-01-26 11:00:00,11.222097,13.666575,24.888672
2020-01-26 12:00:00,8.307808,10.487128,18.794937
2020-01-26 13:00:00,8.055157,9.189225,17.24438
2020-01-26 14:00:00,14.555467,13.38047,27.935936
2020-01-26 15:00:00,8.542599,7.518431,16.06103
2020-01-26 16:00:00,9.090522,7.6935763,16.784098
2020-01-26 17:00:00,8.448903,6.2189107,14.667814
2020-01-27 07:00:00,6.599386,4.4965844,11.09597
2020-01-27 08:00:00,5.0475044,5.6384945,10.685999
2020-01-27 09:00:00,5.419002,7.6384373,13.05744
2020-01-27 10:00:00,6.2386885,8.175827,14.4145155
2020-01-27 11:00:00,7.6849875,8.2343235,15.919312
2020-01-27 12:00:00,9.010436,9.158324,18.16876
2020-01-27 13:00:00,9.190923,9.109939,18.300861
2020-01-27 14:00:00,9.139218,8.481705,17.620922
2020-01-27 15:00:00,8.625105,7.6966033,16.321709
2020-01-27 16:00:00,8.488468,7.2245846,15.713053
2020-01-27 17:00:00,7.701823,6.9024186,14.604242
2020-01-28 07:00:00,6.9125133,6.706394,13.618908
2020-01-28 08:00:00,5.276679,4.435856,9.712535
2020-01-28 09:00:00,7.23498,6.311956,13.546936
2020-01-28 10:00:00,7.9099064,6.6698284,14.579735
2020-01-28 11:00:00,8.850156,7.4394197,16.289576
2020-01-28 12:00:00,9.945931,8.471483,18.417416
2020-01-28 13:00:00,9.2902355,8.60529,17.895527
2020-01-28 14:00:00,9.71013,8.9830675,18.693197
2020-01-28 15:00:00,9.776323,9.304859,19.081182
2020-01-28 16:00:00,9.632499,9.167905,18.800404
2020-01-28 17:00:00,9.048891,8.014901,17.063793
2020-01-29 07:00:00,8.179656,6.831525,15.011181
2020-01-29 08:00:00,7.0699177,6.1063676,13.176285
2020-01-29 09:00:00,8.084294,7.3063116,15.390606
2020-01-29 10:00:00,7.0541544,6.856684,13.910839
2020-01-29 11:00:00,7.8674994,8.737289,16.60479
2020-01-29 12:00:00,9.371845,10.785822,20.157667
2020-01-29 13:00:00,13.298058,14.8511715,28.14923
2020-01-29 14:00:00,12.810217,15.09456,27.904778
2020-01-29 15:00:00,12.077719,14.569032,26.646751
2020-01-29 16:00:00,10.288394,12.169701,22.458096
2020-01-29 17:00:00,7.563027,9.251949,16.814976
2020-01-30 07:00:00,6.6440187,7.5550833,14.199102
2020-01-30 08:00:00,3.7256641,4.6080456,8.33371
2020-01-30 09:00:00,4.071423,4.0351024,8.106525
2020-01-30 10:00:00,7.364458,7.793498,15.157956
2020-01-30 11:00:00,8.341237,9.431981,17.773218
2020-01-30 12:00:00,8.263232,9.913068,18.1763
2020-01-30 13:00:00,6.2088037,8.213068,14.421871
2020-01-30 14:00:00,4.852328,6.711509,11.563837
2020-01-30 15:00:00,4.963595,6.293475,11.257071
2020-01-30 16:00:00,4.5766754,5.311806,9.888481
2020-01-30 17:00:00,5.3544188,5.056275,10.410694
2020-01-31 07:00:00,6.4349794,6.7628875,13.197866
2020-01-31 08:00:00,7.0685606,9.173001,16.241562
2020-01-31 09:00:00,9.356746,12.646275,22.003021
2020-01-31 10:00:00,25.67756,31.609175,57.286736
2020-01-31 11:00:00,32.591877,39.74367,72.33555
2020-01-31 14:00:00,32.552338,40.798813,73.35115
2020-01-31 15:00:00,32.332817,38.38367,70.71649
2020-01-31 16:00:00,28.718204,30.784166,59.502373
2020-01-31 17:00:00,16.601189,17.063332,33.66452
2020-02-01 07:00:00,11.272437,10.885263,22.1577
2020-02-01 08:00:00,7.8323913,9.493772,17.326162
2020-02-01 11:00:00,10.374956,14.064031,24.438988
2020-02-01 12:00:00,17.793486,24.04427,41.837753
2020-02-01 13:00:00,15.588498,22.830927,38.419426
2020-02-01 14:00:00,13.188668,19.291231,32.4799
2020-02-01 15:00:00,11.095182,14.811037,25.90622
2020-02-01 16:00:00,8.447711,9.890353,18.338064
2020-02-01 17:00:00,5.1812177,5.4933853,10.6746025
2020-02-01 18:00:00,3.1441102,2.9087558,6.052866
2020-02-02 07:00:00,5.898828,8.820731,14.719559
2020-02-02 08:00:00,12.82303,15.147221,27.970251
2020-02-02 09:00:00,16.793612,19.010637,35.80425
2020-02-02 10:00:00,26.318378,32.13314,58.45152
2020-02-02 11:00:00,28.503225,36.501488,65.004715
2020-02-02 12:00:00,24.69451,32.035503,56.73001
2020-02-02 13:00:00,24.163969,26.631668,50.79564
2020-02-02 14:00:00,20.57548,15.776523,36.352
2020-02-02 15:00:00,12.519775,7.992582,20.512358
2020-02-02 16:00:00,5.3238287,3.112334,8.436163
2020-02-02 17:00:00,2.548937,2.8149939,5.3639307
2020-02-03 07:00:00,2.1816947,3.1313305,5.3130255
2020-02-03 08:00:00,4.357584,6.4769926,10.834577
2020-02-03 09:00:00,14.040867,20.876003,34.91687
2020-02-03 10:00:00,23.81119,32.80675,56.617943
2020-02-03 11:00:00,27.374434,35.943558,63.317993
2020-02-03 12:00:00,26.70137,36.562,63.26337
2020-02-03 13:00:00,23.360132,31.450573,54.810707
2020-02-03 14:00:00,18.340302,27.35687,45.697174
2020-02-03 15:00:00,10.902018,20.867912,31.76993
2020-02-03 16:00:00,4.404532,7.7459126,12.150444
2020-02-03 17:00:00,2.2131085,3.3369892,5.5500975
2020-02-04 07:00:00,4.27574,3.3603861,7.6361265
2020-02-04 08:00:00,7.8142233,9.19413,17.008354
2020-02-04 09:00:00,19.55341,27.949911,47.50332
2020-02-04 10:00:00,26.840595,35.84827,62.688866
2020-02-04 11:00:00,30.01978,38.14638,68.16616
2020-02-04 12:00:00,30.796305,37.911514,68.70782
2020-02-04 13:00:00,30.62691,33.80846,64.43537
2020-02-04 14:00:00,26.462166,24.273018,50.735184
2020-02-04 15:00:00,14.929176,13.839504,28.76868
2020-02-04 16:00:00,4.7319884,7.6403766,12.372365
2020-02-04 17:00:00,3.1788552,4.3112392,7.490094
2020-02-05 07:00:00,3.615109,3.143908,6.759017
2020-02-05 08:00:00,7.8676386,10.077401,17.94504
2020-02-05 09:00:00,20.115543,26.709948,46.825493
2020-02-05 10:00:00,28.900675,36.56529,65.465965
2020-02-05 11:00:00,31.524813,38.23701,69.761826
2020-02-05 12:00:00,32.54818,39.61114,72.15932
2020-02-05 13:00:00,29.32537,36.41627,65.74164
2020-02-05 14:00:00,21.830185,27.317417,49.147602
2020-02-05 15:00:00,12.198487,16.258146,28.456635
2020-02-05 16:00:00,4.7449284,7.715873,12.460801
2020-02-05 17:00:00,4.3506536,5.5738945,9.924548
2020-02-05 18:00:00,3.958342,3.953678,7.9120197
2020-02-06 07:00:00,7.575358,10.20689,17.782248
2020-02-06 08:00:00,15.935366,20.573614,36.50898
2020-02-06 09:00:00,16.081821,18.45247,34.534294
2020-02-06 10:00:00,28.06807,29.008715,57.076782
2020-02-06 11:00:00,27.802965,30.738863,58.54183
2020-02-06 12:00:00,27.468016,30.820068,58.288086
2020-02-06 13:00:00,22.057423,21.825954,43.883377
2020-02-06 14:00:00,19.991941,16.800356,36.792297
2020-02-06 15:00:00,11.647005,8.333132,19.980137
2020-02-06 16:00:00,8.715464,7.632455,16.34792
2020-02-06 17:00:00,6.576388,6.041569,12.617957
2020-02-07 07:00:00,0.86843204,1.354456,2.222888
2020-02-07 08:00:00,3.7784693,5.664612,9.443081
2020-02-07 09:00:00,9.939377,14.692735,24.63211
2020-02-07 10:00:00,25.317535,34.310276,59.62781
2020-02-07 11:00:00,29.05517,37.787514,66.84268
2020-02-07 12:00:00,28.803583,38.162365,66.96595
2020-02-07 13:00:00,19.749817,28.173983,47.923798
2020-02-07 14:00:00,19.819754,25.89979,45.719543
2020-02-07 15:00:00,20.287596,26.38146,46.669056
2020-02-07 16:00:00,20.875051,26.472486,47.347538
2020-02-07 17:00:00,23.260525,27.683056,50.94358
2020-02-08 07:00:00,22.710436,27.951574,50.66201
2020-02-08 08:00:00,19.902802,26.923203,46.826004
2020-02-08 09:00:00,19.683084,26.957617,46.6407
2020-02-08 10:00:00,19.975325,26.91982,46.895145
2020-02-08 11:00:00,20.362125,27.067663,47.429787
2020-02-08 12:00:00,20.19774,26.92586,47.1236
2020-02-08 13:00:00,20.193888,25.75583,45.94972
2020-02-08 14:00:00,18.814116,22.326214,41.140327
2020-02-08 15:00:00,18.19253,17.799435,35.991966
2020-02-08 16:00:00,15.628162,16.224068,31.85223
2020-02-08 17:00:00,13.47268,15.909159,29.38184
2020-02-09 07:00:00,11.842612,15.414934,27.257545
2020-02-09 08:00:00,7.0412946,9.758665,16.79996
2020-02-09 09:00:00,7.153471,9.020132,16.173603
2020-02-09 10:00:00,8.600333,10.178238,18.778572
2020-02-09 11:00:00,10.417258,12.29968,22.716938
2020-02-09 12:00:00,12.829641,14.8440485,27.67369
2020-02-09 13:00:00,13.297575,15.825168,29.122742
2020-02-09 14:00:00,14.601558,17.19617,31.79773
2020-02-09 15:00:00,14.502611,17.193552,31.696163
2020-02-09 16:00:00,17.070807,19.912973,36.98378
2020-02-09 17:00:00,17.297678,20.927803,38.22548
2020-02-10 07:00:00,16.943413,22.759508,39.70292
2020-02-10 08:00:00,15.331193,22.151648,37.48284
2020-02-10 09:00:00,14.0938015,22.213198,36.307
2020-02-10 10:00:00,14.144996,22.552248,36.697243
2020-02-10 11:00:00,14.67817,22.968287,37.646458
2020-02-10 12:00:00,15.57782,23.093124,38.670944
2020-02-10 13:00:00,22.579239,29.50337,52.08261
2020-02-10 14:00:00,20.994305,25.114239,46.108543
2020-02-10 15:00:00,18.11567,18.241169,36.35684
2020-02-10 16:00:00,13.018716,11.562647,24.581364
2020-02-10 17:00:00,6.6279464,6.551965,13.179912
2020-02-10 18:00:00,4.242119,4.0478387,8.289957
2020-02-11 07:00:00,6.7923584,10.64681,17.439167
2020-02-11 08:00:00,15.880096,23.33019,39.21029
2020-02-11 09:00:00,23.9496,30.84348,54.79308
2020-02-11 10:00:00,29.968462,36.42892,66.397385
2020-02-11 11:00:00,30.38148,37.788593,68.170074
2020-02-11 12:00:00,28.576172,36.61122,65.18739
2020-02-11 13:00:00,21.182554,28.278877,49.461433
2020-02-11 14:00:00,12.50188,17.151152,29.65303
2020-02-11 15:00:00,6.1278753,8.283276,14.411151
2020-02-11 16:00:00,3.4761467,4.0175347,7.4936814
2020-02-11 17:00:00,2.9278738,3.395244,6.3231177
2020-02-12 07:00:00,2.3305378,3.7474384,6.077976
2020-02-12 08:00:00,1.8469104,2.3250263,4.1719365
2020-02-12 09:00:00,7.4931183,9.091977,16.585094
2020-02-12 10:00:00,10.188266,13.625287,23.813553
2020-02-12 11:00:00,9.837298,12.790072,22.62737
2020-02-12 12:00:00,9.108287,11.946767,21.055054
2020-02-12 13:00:00,7.0349493,8.649263,15.684213
2020-02-12 14:00:00,5.2900176,6.8954825,12.1855
2020-02-12 15:00:00,4.9792504,5.3290114,10.308262
2020-02-12 16:00:00,3.687556,3.0788243,6.7663803
2020-02-12 17:00:00,3.0284636,3.026005,6.0544686
2020-02-13 07:00:00,2.7235456,2.3573918,5.0809374
2020-02-13 08:00:00,2.1810882,8.054865,10.235953
2020-02-13 09:00:00,16.132483,25.708265,41.840748
2020-02-13 10:00:00,26.10302,36.254993,62.358013
2020-02-13 11:00:00,28.649782,39.134186,67.783966
2020-02-13 12:00:00,28.502583,40.49569,68.998276
2020-02-13 13:00:00,26.083397,40.032738,66.116135
2020-02-13 14:00:00,20.338675,35.920933,56.259605
2020-02-13 15:00:00,15.581785,27.363235,42.945023
2020-02-13 16:00:00,12.163113,17.359257,29.52237
2020-02-13 17:00:00,10.052168,8.29804,18.350208
2020-02-13 18:00:00,9.850488,4.4812584,14.331746
2020-02-14 07:00:00,7.184049,6.097258,13.281307
2020-02-14 08:00:00,8.129207,10.425766,18.554974
2020-02-14 09:00:00,12.758562,14.365549,27.124111
2020-02-14 10:00:00,16.86473,18.073595,34.938324
2020-02-14 11:00:00,28.658161,33.080296,61.738457
2020-02-14 12:00:00,30.593283,35.80281,66.396095
2020-02-14 13:00:00,32.401142,34.165455,66.5666
2020-02-14 14:00:00,29.999754,26.539932,56.53969
2020-02-14 15:00:00,23.98989,15.181649,39.17154
2020-02-14 16:00:00,15.944273,12.425865,28.370138
2020-02-14 17:00:00,8.491327,6.477341,14.968668
2020-02-15 07:00:00,4.7343698,3.5208561,8.255226
2020-02-15 08:00:00,2.8439784,3.4643407,6.308319
2020-02-15 09:00:00,12.237378,18.10323,30.340607
2020-02-15 10:00:00,10.646797,13.68503,24.331827
2020-02-15 11:00:00,12.917057,12.814209,25.731266
2020-02-15 12:00:00,19.722937,20.295872,40.018806
2020-02-15 13:00:00,22.743702,23.770975,46.51468
2020-02-15 14:00:00,18.3297,16.726511,35.056213
2020-02-15 15:00:00,17.094353,15.815002,32.909355
2020-02-15 16:00:00,9.205955,7.305508,16.511463
2020-02-15 17:00:00,7.8175983,6.9457736,14.763372
2020-02-16 07:00:00,4.321891,3.1183262,7.440217
2020-02-16 08:00:00,3.855319,3.5106065,7.365926
2020-02-16 09:00:00,3.4741557,4.3631353,7.837291
2020-02-16 10:00:00,8.924814,11.5771055,20.501919
2020-02-16 11:00:00,17.4538,19.52115,36.974953
